dbn,school_name,lat,lon,uhf_name,distance_to_nearest_mshp_miles,nearest_mshp_dbn,nearest_mshp_name,walking_time_mins,accessibility_tier
08X562,Blueprint Middle School,40.829153,-73.857882,Pelham - Throgs Neck,0.5577079661850781,08X312,Millennium Art Academy,11.154159323701563,Moderate (0.5-1 mi)
10X565,High School for Energy and Technology,40.855392,-73.882487,Fordham - Bronx Park,0.426783051825392,10X243,West Bronx Academy for the Future,8.53566103650784,Close (0.25-0.5 mi)
11X566,Pelham Gardens Middle School,40.863842,-73.836525,Northeast Bronx,1.2864617767474498,11X288,Collegiate Institute for Math and Science,25.729235534948995,Far (>1 mi)
11X567,Linden Tree Elementary School,40.838759,-73.853203,Pelham - Throgs Neck,0.715446005510511,08X293,Renaissance High School for Musical Theater and th,14.30892011021022,Moderate (0.5-1 mi)
09X568,Young Women's Leadership School of the Bronx,40.848552,-73.909022,Crotona - Tremont,0.2722272638571717,09X028,P.S. 028 Mount Hope,5.444545277143434,Close (0.25-0.5 mi)
08X583,P.S. 583,40.826949,-73.859622,Pelham - Throgs Neck,0.44054651907265363,08X312,Millennium Art Academy,8.810930381453073,Close (0.25-0.5 mi)
07X584,I.S. 584,40.814857,-73.912038,Hunts Point - Mott Haven,0.22102375078183414,07X473,Mott Haven Village Preparatory High School,4.420475015636683,Very Close (<0.25 mi)
12X595,P.S. 595,40.846205,-73.889602,Crotona - Tremont,0.6901510508009476,12X251,Explorations Academy H.S.,13.803021016018953,Moderate (0.5-1 mi)
75X596,P.S. X596,40.874035,-73.831669,Northeast Bronx,0.9268206870715487,11X355,Bronx Alliance Middle School,18.536413741430977,Moderate (0.5-1 mi)
07X600,Alfred E. Smith Career and Technical Education Hig,40.818645,-73.919949,High Bridge - Morrisania,0.21303154765431873,07X018,P.S. 018 John Peter Zenger,4.260630953086374,Very Close (<0.25 mi)
07X670,Health Opportunities High School,40.815712,-73.92996,High Bridge - Morrisania,0.38251394850109366,07X018,P.S. 018 John Peter Zenger,7.650278970021873,Close (0.25-0.5 mi)
12X682,Fannie Lou Hamer Freedom High School,40.831212,-73.885804,Crotona - Tremont,0.4284562938154124,12X251,Explorations Academy H.S.,8.569125876308249,Close (0.25-0.5 mi)
12X684,Wings Academy,40.841376,-73.875262,Crotona - Tremont,0.8762651921692947,12X251,Explorations Academy H.S.,17.525303843385892,Moderate (0.5-1 mi)
12X691,Bronx Little School,40.838151,-73.866038,Crotona - Tremont,1.031280020920254,11X105,P.S. 105 Sen Abraham Bernstein,20.625600418405078,Far (>1 mi)
10X696,High School of American Studies at Lehman College,40.874725,-73.895543,Fordham - Bronx Park,0.3993768846643857,10X268,Kingsbridge International High School,7.987537693287714,Close (0.25-0.5 mi)
75X721,P.S. X721 - Stephen McSweeney School,40.842725,-73.839114,Pelham - Throgs Neck,0.20530693855262877,08X293,Renaissance High School for Musical Theater and th,4.106138771052575,Very Close (<0.25 mi)
75X723,P.S. 723,40.88298,-73.831856,Northeast Bronx,0.45906896133732067,11X355,Bronx Alliance Middle School,9.181379226746413,Close (0.25-0.5 mi)
75X754,J. M. Rapport School Career Development,40.811051,-73.909363,Hunts Point - Mott Haven,0.4973664688573359,07X473,Mott Haven Village Preparatory High School,9.947329377146717,Close (0.25-0.5 mi)
75X811,P.S. X811,40.830552,-73.886798,Hunts Point - Mott Haven,0.4405273912474083,12X251,Explorations Academy H.S.,8.810547824948166,Close (0.25-0.5 mi)
